"TIME","GEO","CITIZEN","C_BIRTH","SEX","UNIT","Value","Flag and Footnotes"
"2011","Netherlands","Luxembourg","Total","Total","Number","47",""
"2011","Netherlands","Hungary","Total","Total","Number","1,904",""
"2011","Netherlands","Netherlands","Total","Total","Number","37,762",""
"2011","Netherlands","Austria","Total","Total","Number","345",""
"2011","Netherlands","Poland","Total","Total","Number","14,681",""
"2011","Netherlands","Portugal","Total","Total","Number","1,575",""
"2011","Netherlands","Romania","Total","Total","Number","1,813",""
"2011","Netherlands","Slovenia","Total","Total","Number","121",""
"2011","Netherlands","Slovakia","Total","Total","Number","667",""
"2011","Netherlands","Finland","Total","Total","Number","359",""
"2011","Netherlands","Sweden","Total","Total","Number","520",""
"2011","Netherlands","United Kingdom","Total","Total","Number","3,511",""
"2011","Netherlands","Norway","Total","Total","Number","276",""
"2011","Netherlands","Switzerland","Total","Total","Number","250",""
"2011","Netherlands","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","105",""
"2011","Netherlands","Turkey","Total","Total","Number","2,909",""
"2011","Netherlands","Albania","Total","Total","Number","86",""
"2011","Netherlands","Bosnia and Herzegovina","Total","Total","Number","167",""
"2011","Netherlands","Serbia","Total","Total","Number","218",""
"2011","Austria","Total","Total","Total","Number","82,230",""
"2011","Austria","Reporting country","Total","Total","Number","8,082",""
"2011","Austria","Foreign country","Total","Total","Number","74,119",""
"2011","Austria","Belgium","Total","Total","Number","193",""
"2011","Austria","Bulgaria","Total","Total","Number","2,082",""
"2011","Austria","Czechia","Total","Total","Number","936",""
"2011","Austria","Denmark","Total","Total","Number","92",""
"2011","Austria","Germany (until 1990 former territory of the FRG)","Total","Total","Number","13,994",""
"2011","Austria","Estonia","Total","Total","Number","59",""
"2011","Austria","Ireland","Total","Total","Number","152",""
"2011","Austria","Greece","Total","Total","Number","537",""
"2011","Austria","Spain","Total","Total","Number","639",""
"2011","Austria","France","Total","Total","Number","652",""
"2011","Austria","Croatia","Total","Total","Number","1,003",""
"2011","Austria","Italy","Total","Total","Number","1,747",""
"2011","Austria","Cyprus","Total","Total","Number","15",""
"2011","Austria","Latvia","Total","Total","Number","210",""
"2011","Austria","Lithuania","Total","Total","Number","207",""
"2011","Austria","Luxembourg","Total","Total","Number","50",""
"2011","Austria","Hungary","Total","Total","Number","6,009",""
"2011","Austria","Netherlands","Total","Total","Number","581",""
"2011","Austria","Austria","Total","Total","Number","8,082",""
"2011","Austria","Poland","Total","Total","Number","4,670",""
"2011","Austria","Portugal","Total","Total","Number","331",""
"2011","Austria","Romania","Total","Total","Number","7,783",""
"2011","Austria","Slovenia","Total","Total","Number","982",""
"2011","Austria","Slovakia","Total","Total","Number","3,575",""
"2011","Austria","Finland","Total","Total","Number","129",""
"2011","Austria","Sweden","Total","Total","Number","206",""
"2011","Austria","United Kingdom","Total","Total","Number","816",""
"2011","Austria","Norway","Total","Total","Number","56",""
"2011","Austria","Switzerland","Total","Total","Number","428",""
"2011","Austria","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","516",""
"2011","Austria","Turkey","Total","Total","Number","2,742",""
"2011","Austria","Albania","Total","Total","Number","139",""
"2011","Austria","Bosnia and Herzegovina","Total","Total","Number","2,169",""
"2011","Austria","Serbia","Total","Total","Number","2,937",""
"2011","Poland","Total","Total","Total","Number",":",""
"2011","Poland","Reporting country","Total","Total","Number",":",""
"2011","Poland","Foreign country","Total","Total","Number",":",""
"2011","Poland","Belgium","Total","Total","Number",":",""
"2011","Poland","Bulgaria","Total","Total","Number",":",""
"2011","Poland","Czechia","Total","Total","Number",":",""
"2011","Poland","Denmark","Total","Total","Number",":",""
"2011","Poland","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2011","Poland","Estonia","Total","Total","Number",":",""
"2011","Poland","Ireland","Total","Total","Number",":",""
"2011","Poland","Greece","Total","Total","Number",":",""
"2011","Poland","Spain","Total","Total","Number",":",""
"2011","Poland","France","Total","Total","Number",":",""
"2011","Poland","Croatia","Total","Total","Number",":",""
"2011","Poland","Italy","Total","Total","Number",":",""
"2011","Poland","Cyprus","Total","Total","Number",":",""
"2011","Poland","Latvia","Total","Total","Number",":",""
"2011","Poland","Lithuania","Total","Total","Number",":",""
"2011","Poland","Luxembourg","Total","Total","Number",":",""
"2011","Poland","Hungary","Total","Total","Number",":",""
"2011","Poland","Netherlands","Total","Total","Number",":",""
"2011","Poland","Austria","Total","Total","Number",":",""
"2011","Poland","Poland","Total","Total","Number",":",""
"2011","Poland","Portugal","Total","Total","Number",":",""
"2011","Poland","Romania","Total","Total","Number",":",""
"2011","Poland","Slovenia","Total","Total","Number",":",""
"2011","Poland","Slovakia","Total","Total","Number",":",""
"2011","Poland","Finland","Total","Total","Number",":",""
"2011","Poland","Sweden","Total","Total","Number",":",""
"2011","Poland","United Kingdom","Total","Total","Number",":",""
"2011","Poland","Norway","Total","Total","Number",":",""
"2011","Poland","Switzerland","Total","Total","Number",":",""
"2011","Poland","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2011","Poland","Turkey","Total","Total","Number",":",""
"2011","Poland","Albania","Total","Total","Number",":",""
"2011","Poland","Bosnia and Herzegovina","Total","Total","Number",":",""
"2011","Poland","Serbia","Total","Total","Number",":",""
"2011","Slovenia","Total","Total","Total","Number","14,083",""
"2011","Slovenia","Reporting country","Total","Total","Number","3,318",""
"2011","Slovenia","Foreign country","Total","Total","Number","10,765",""
"2011","Slovenia","Belgium","Total","Total","Number","15",""
"2011","Slovenia","Bulgaria","Total","Total","Number","727",""
"2011","Slovenia","Czechia","Total","Total","Number","31",""
"2011","Slovenia","Denmark","Total","Total","Number","4",""
"2011","Slovenia","Germany (until 1990 former territory of the FRG)","Total","Total","Number","171",""
"2011","Slovenia","Estonia","Total","Total","Number","7",""
"2011","Slovenia","Ireland","Total","Total","Number","17",""
"2011","Slovenia","Greece","Total","Total","Number","5",""
"2011","Slovenia","Spain","Total","Total","Number","32",""
"2011","Slovenia","France","Total","Total","Number","66",""
"2011","Slovenia","Croatia","Total","Total","Number","945",""
"2011","Slovenia","Italy","Total","Total","Number","319",""
"2011","Slovenia","Cyprus","Total","Total","Number","1",""
"2011","Slovenia","Latvia","Total","Total","Number","2",""
"2011","Slovenia","Lithuania","Total","Total","Number","10",""
"2011","Slovenia","Luxembourg","Total","Total","Number","0",""
"2011","Slovenia","Hungary","Total","Total","Number","48",""
"2011","Slovenia","Netherlands","Total","Total","Number","34",""
"2011","Slovenia","Austria","Total","Total","Number","93",""
"2011","Slovenia","Poland","Total","Total","Number","41",""
"2011","Slovenia","Portugal","Total","Total","Number","10",""
"2011","Slovenia","Romania","Total","Total","Number","85",""
"2011","Slovenia","Slovenia","Total","Total","Number","3,318",""
"2011","Slovenia","Slovakia","Total","Total","Number","161",""
"2011","Slovenia","Finland","Total","Total","Number","15",""
"2011","Slovenia","Sweden","Total","Total","Number","19",""
"2011","Slovenia","United Kingdom","Total","Total","Number","77",""
"2011","Slovenia","Norway","Total","Total","Number","2",""
"2011","Slovenia","Switzerland","Total","Total","Number","12",""
"2011","Slovenia","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","1,016",""
"2011","Slovenia","Turkey","Total","Total","Number","20",""
"2011","Slovenia","Albania","Total","Total","Number","7",""
"2011","Slovenia","Bosnia and Herzegovina","Total","Total","Number","3,387",""
"2011","Slovenia","Serbia","Total","Total","Number","1,174",""
"2011","Finland","Total","Total","Total","Number","29,481",""
"2011","Finland","Reporting country","Total","Total","Number","9,065",""
"2011","Finland","Foreign country","Total","Total","Number","20,149",""
"2011","Finland","Belgium","Total","Total","Number","43",""
"2011","Finland","Bulgaria","Total","Total","Number","195",""
"2011","Finland","Czechia","Total","Total","Number","47",""
"2011","Finland","Denmark","Total","Total","Number","52",""
"2011","Finland","Germany (until 1990 former territory of the FRG)","Total","Total","Number","307",""
"2011","Finland","Estonia","Total","Total","Number","4,704",""
"2011","Finland","Ireland","Total","Total","Number","49",""
"2011","Finland","Greece","Total","Total","Number","85",""
"2011","Finland","Spain","Total","Total","Number","183",""
"2011","Finland","France","Total","Total","Number","176",""
"2011","Finland","Croatia","Total","Total","Number","20",""
"2011","Finland","Italy","Total","Total","Number","161",""
"2011","Finland","Cyprus","Total","Total","Number","7",""
"2011","Finland","Latvia","Total","Total","Number","219",""
"2011","Finland","Lithuania","Total","Total","Number","121",""
"2011","Finland","Luxembourg","Total","Total","Number","2",""
"2011","Finland","Hungary","Total","Total","Number","277",""
"2011","Finland","Netherlands","Total","Total","Number","80",""
"2011","Finland","Austria","Total","Total","Number","29",""
"2011","Finland","Poland","Total","Total","Number","325",""
"2011","Finland","Portugal","Total","Total","Number","42",""
"2011","Finland","Romania","Total","Total","Number","258",""
"2011","Finland","Slovenia","Total","Total","Number","11",""
"2011","Finland","Slovakia","Total","Total","Number","37",""
"2011","Finland","Finland","Total","Total","Number","9,065",""
"2011","Finland","Sweden","Total","Total","Number","674",""
"2011","Finland","United Kingdom","Total","Total","Number","344",""
"2011","Finland","Norway","Total","Total","Number","67",""
"2011","Finland","Switzerland","Total","Total","Number","35",""
"2011","Finland","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","21",""
"2011","Finland","Turkey","Total","Total","Number","312",""
"2011","Finland","Albania","Total","Total","Number","21",""
"2011","Finland","Bosnia and Herzegovina","Total","Total","Number","28",""
"2011","Finland","Serbia","Total","Total","Number","32",""
"2011","Sweden","Total","Total","Total","Number","96,467",""
"2011","Sweden","Reporting country","Total","Total","Number","20,615",""
"2011","Sweden","Foreign country","Total","Total","Number","75,546",""
"2011","Sweden","Belgium","Total","Total","Number","176",""
"2011","Sweden","Bulgaria","Total","Total","Number","600",""
"2011","Sweden","Czechia","Total","Total","Number","189",""
"2011","Sweden","Denmark","Total","Total","Number","3,196",""
"2011","Sweden","Germany (until 1990 former territory of the FRG)","Total","Total","Number","2,205",""
"2011","Sweden","Estonia","Total","Total","Number","494",""
"2011","Sweden","Ireland","Total","Total","Number","210",""
"2011","Sweden","Greece","Total","Total","Number","929",""
"2011","Sweden","Spain","Total","Total","Number","762",""
"2011","Sweden","France","Total","Total","Number","852",""
"2011","Sweden","Croatia","Total","Total","Number","152",""
"2011","Sweden","Italy","Total","Total","Number","696",""
"2011","Sweden","Cyprus","Total","Total","Number","23",""
"2011","Sweden","Latvia","Total","Total","Number","795",""
"2011","Sweden","Lithuania","Total","Total","Number","1,349",""
"2011","Sweden","Luxembourg","Total","Total","Number","10",""
"2011","Sweden","Hungary","Total","Total","Number","706",""
"2011","Sweden","Netherlands","Total","Total","Number","866",""
"2011","Sweden","Austria","Total","Total","Number","151",""
"2011","Sweden","Poland","Total","Total","Number","4,403",""
"2011","Sweden","Portugal","Total","Total","Number","189",""
"2011","Sweden","Romania","Total","Total","Number","1,928",""
"2011","Sweden","Slovenia","Total","Total","Number","68",""
"2011","Sweden","Slovakia","Total","Total","Number","155",""
"2011","Sweden","Finland","Total","Total","Number","2,331",""
"2011","Sweden","Sweden","Total","Total","Number","20,615",""
"2011","Sweden","United Kingdom","Total","Total","Number","1,804",""
"2011","Sweden","Norway","Total","Total","Number","2,030",""
"2011","Sweden","Switzerland","Total","Total","Number","182",""
"2011","Sweden","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","305",""
"2011","Sweden","Turkey","Total","Total","Number","1,965",""
"2011","Sweden","Albania","Total","Total","Number","137",""
"2011","Sweden","Bosnia and Herzegovina","Total","Total","Number","520",""
"2011","Sweden","Serbia","Total","Total","Number","1,028",""
"2011","Norway","Total","Total","Total","Number","70,337",""
"2011","Norway","Reporting country","Total","Total","Number","7,618",""
"2011","Norway","Foreign country","Total","Total","Number","62,701",""
"2011","Norway","Belgium","Total","Total","Number","132",""
"2011","Norway","Bulgaria","Total","Total","Number","697",""
"2011","Norway","Czechia","Total","Total","Number","224",""
"2011","Norway","Denmark","Total","Total","Number","1,115",""
"2011","Norway","Germany (until 1990 former territory of the FRG)","Total","Total","Number","2,011",""
"2011","Norway","Estonia","Total","Total","Number","978",""
"2011","Norway","Ireland","Total","Total","Number","141",""
"2011","Norway","Greece","Total","Total","Number","239",""
"2011","Norway","Spain","Total","Total","Number","917",""
"2011","Norway","France","Total","Total","Number","773",""
