"TIME","GEO","PARTNER","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2011","Cyprus","Latvia","Age reached during the year","Total","Number","Total",":",""
"2011","Cyprus","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2011","Cyprus","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2011","Cyprus","Hungary","Age reached during the year","Total","Number","Total",":",""
"2011","Cyprus","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2011","Cyprus","Austria","Age reached during the year","Total","Number","Total",":",""
"2011","Cyprus","Poland","Age reached during the year","Total","Number","Total",":",""
"2011","Cyprus","Portugal","Age reached during the year","Total","Number","Total",":",""
"2011","Cyprus","Romania","Age reached during the year","Total","Number","Total",":",""
"2011","Cyprus","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2011","Cyprus","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2011","Cyprus","Finland","Age reached during the year","Total","Number","Total",":",""
"2011","Cyprus","Sweden","Age reached during the year","Total","Number","Total",":",""
"2011","Cyprus","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2011","Cyprus","Norway","Age reached during the year","Total","Number","Total",":",""
"2011","Cyprus","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Total","Age reached during the year","Total","Number","Total","30,311",""
"2011","Latvia","Belgium","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Czechia","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Denmark","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Estonia","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Ireland","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Greece","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Spain","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","France","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Croatia","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Italy","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Latvia","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Hungary","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Austria","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Poland","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Portugal","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Romania","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Finland","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Sweden","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Norway","Age reached during the year","Total","Number","Total",":",""
"2011","Latvia","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2011","Lithuania","Total","Age reached during the year","Total","Number","Total","53,863",""
"2011","Lithuania","Belgium","Age reached during the year","Total","Number","Total","231",""
"2011","Lithuania","Bulgaria","Age reached during the year","Total","Number","Total","21",""
"2011","Lithuania","Czechia","Age reached during the year","Total","Number","Total","91",""
"2011","Lithuania","Denmark","Age reached during the year","Total","Number","Total","1,146",""
"2011","Lithuania","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","3,745",""
"2011","Lithuania","Estonia","Age reached during the year","Total","Number","Total","51",""
"2011","Lithuania","Ireland","Age reached during the year","Total","Number","Total","5,587",""
"2011","Lithuania","Greece","Age reached during the year","Total","Number","Total","189",""
"2011","Lithuania","Spain","Age reached during the year","Total","Number","Total","1,948",""
"2011","Lithuania","France","Age reached during the year","Total","Number","Total","488",""
"2011","Lithuania","Croatia","Age reached during the year","Total","Number","Total","5",""
"2011","Lithuania","Italy","Age reached during the year","Total","Number","Total","740",""
"2011","Lithuania","Cyprus","Age reached during the year","Total","Number","Total","234",""
"2011","Lithuania","Latvia","Age reached during the year","Total","Number","Total","162",""
"2011","Lithuania","Lithuania","Age reached during the year","Total","Number","Total","0",""
"2011","Lithuania","Luxembourg","Age reached during the year","Total","Number","Total","67",""
"2011","Lithuania","Hungary","Age reached during the year","Total","Number","Total","14",""
"2011","Lithuania","Netherlands","Age reached during the year","Total","Number","Total","1,044",""
"2011","Lithuania","Austria","Age reached during the year","Total","Number","Total","166",""
"2011","Lithuania","Poland","Age reached during the year","Total","Number","Total","188",""
"2011","Lithuania","Portugal","Age reached during the year","Total","Number","Total","78",""
"2011","Lithuania","Romania","Age reached during the year","Total","Number","Total","11",""
"2011","Lithuania","Slovenia","Age reached during the year","Total","Number","Total","7",""
"2011","Lithuania","Slovakia","Age reached during the year","Total","Number","Total","17",""
"2011","Lithuania","Finland","Age reached during the year","Total","Number","Total","146",""
"2011","Lithuania","Sweden","Age reached during the year","Total","Number","Total","1,276",""
"2011","Lithuania","United Kingdom","Age reached during the year","Total","Number","Total","26,395",""
"2011","Lithuania","Norway","Age reached during the year","Total","Number","Total","3,814",""
"2011","Lithuania","Switzerland","Age reached during the year","Total","Number","Total","182",""
"2011","Luxembourg","Total","Age reached during the year","Total","Number","Total","9,264",""
"2011","Luxembourg","Belgium","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Czechia","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Denmark","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Estonia","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Ireland","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Greece","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Spain","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","France","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Croatia","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Italy","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Latvia","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Hungary","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Austria","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Poland","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Portugal","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Romania","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Finland","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","Sweden","Age reached during the year","Total","Number","Total",":",""
"2011","Luxembourg","United Kingdom","Age reached during the year","Total","Number","Total",":",""
